WorkerId	DiscourseId	Expression.Lit	Expression.Met	Original.Expression	Discourse.MetLit	word1	word2	word3	word4	word5
w51	d113	disclose report	leak report	met	lit	government	issues	political	appointees	abolished
w112	d113	disclose report	leak report	met	lit	under	lord	minister	composed	civil
w3	d113	disclose report	leak report	met	lit	innovation	composed	political	prime	minister
w89	d113	disclose report	leak report	met	lit	period	irregular	innovations	appointees	interventionist
w443	d113	disclose report	leak report	met	lit	1970s	1970-74	lord rothschild	technocratic	margaret thatcher
w333	d113	disclose report	leak report	met	lit	rely	give	composed	bias	thought
w280	d113	disclose report	leak report	met	lit	time	minister	political	technocratic	partisan
w180	d248	solve problem	attack problem	met	met	logic	deep	inference	semantic	future
w444	d248	solve problem	attack problem	met	lit	logic	proof	process	algebras	calculus
w142	d248	solve problem	attack problem	met	lit	analytic	logics	inference	semantic	research
w1	d248	solve problem	attack problem	met	lit	for	classical	of	complexity	there
w155	d248	solve problem	attack problem	met	lit	provides	logics	inference	designing	research
w369	d248	solve problem	attack problem	met	lit	exponential	proof	sequent	calculus	deductive
w51	d248	solve problem	attack problem	met	met	logic	analytic	future	designing	properties
w3	d248	solve problem	attack problem	met	lit	logic	analytic	calculus	algebras	structures
w169	d248	solve problem	attack problem	met	lit	semantic	logic	calculus	normalisation	analytic
w131	d248	solve problem	attack problem	met	lit	logic	syntax	future	research	deep
w148	d718	attract worker	suck worker	met	lit	spoken	published	events	written	period
w1	d718	attract worker	suck worker	met	lit	a	wind	of	revolution	same
w108	d718	attract worker	suck worker	met	met	revolution	storm	wind	revolutionary	enormously
w291	d718	attract worker	suck worker	met	lit	events	same	year	century	half
w106	d718	attract worker	suck worker	met	lit	time	were	confirmed	had	written
w89	d718	attract worker	suck worker	met	lit	revolution	confirmed	revolutionary	industrialization	development
w192	d718	attract worker	suck worker	met	lit	wind	storm	horizon	unfold	only
w139	d718	attract worker	suck worker	met	lit	wind	unfold	revolution	industrialization	development
w140	d718	attract worker	suck worker	met	met	storm	horizon	revolutionary	century	enormously
w141	d718	attract worker	suck worker	met	met	wind	revolution	storm	horizon	developing
w117	d262	example show	example illustrate	met	lit	explored	experience	concept	research	brain
w1	d262	example show	example illustrate	met	lit	the	explored	by	examples	from
w171	d262	example show	example illustrate	met	lit	process	psychoanalysis	analyst	jung	research
w125	d262	example show	example illustrate	met	lit	developmental	psychoanalysis	instructor's	experience	musician
w3	d262	example show	example illustrate	met	lit	developmental	processes	psychoanalysis	examples	experience
w113	d262	example show	example illustrate	met	met	developmental	psychoanalysis	archetype	frequency	resonance
w349	d262	example show	example illustrate	met	lit	processes	experience	analyst	focal	examine
w280	d262	example show	example illustrate	met	lit	processes	archetype	themes	processes	brain
w131	d262	example show	example illustrate	met	lit	music	experience	analyst	course	examine
w261	d262	example show	example illustrate	met	lit	instructor's	focal	points	course	examine
w96	d826	invest money	pour money	lit	lit	computer	scientists	phenomenon	model	system
w142	d826	invest money	pour money	lit	lit	environment	workers	scientists	abstract	expressions
w1	d826	invest money	pour money	lit	lit	it's	not	that	office	workers
w445	d826	invest money	pour money	lit	lit	in	the	computer	environment	scientists
w177	d826	invest money	pour money	lit	lit	computer	environment	environment	environment	paper
w3	d826	invest money	pour money	lit	lit	computer	scientists	notations	modeled	investment
w265	d826	invest money	pour money	lit	lit	scientists	abstraction	reluctant	notation	psychology
w146	d826	invest money	pour money	lit	lit	computer scientist	office workers	reluctant	abstract notations	regular expressions
w140	d826	invest money	pour money	lit	met	computer	abstraction	notations	phenomenon	adapting
w261	d826	invest money	pour money	lit	met	abstraction	reluctant	effort	serve	needs
w51	d183	instill life	breathe life	lit	met	source	physical	hence	soul	entities
w150	d183	instill life	breathe life	lit	met	hand	between	artist	instrument	sense
w103	d183	instill life	breathe life	lit	met	it	point	source	object	union
w315	d183	instill life	breathe life	lit	met	hand	instrument	soul	motor	entities
w119	d183	instill life	breathe life	lit	lit	between	instrument	brain	soul	body
w188	d183	instill life	breathe life	lit	met	hand	contact	motor	object	instrument
w192	d183	instill life	breathe life	lit	lit	motor	joined	whole	complete	matter
w348	d183	instill life	breathe life	lit	met	instrument	soul	body	scholastic	union
w280	d183	instill life	breathe life	lit	lit	physical	intrument	scholastic	substantial	analogous
w170	d183	instill life	breathe life	lit	met	dumb	instrument	motor	union	whole
w360	d418	improve economy	boost economy	lit	lit	recapture	experience	perspective	impact	poised
w446	d418	improve economy	boost economy	lit	met	preyed	highest	impact	spanning	poised
w1	d418	improve economy	boost economy	lit	lit	films	the	movie	has	lasting
w109	d418	improve economy	boost economy	lit	met	films	recapture	unleashed	perspective	unique
w3	d418	improve economy	boost economy	lit	lit	box office	grossing	spanning	impact	{}
w179	d418	improve economy	boost economy	lit	met	broke	unleashed	universe	spinoff	growing
w162	d418	improve economy	boost economy	lit	met	movie	spanning	allowing	spinoffs	feared
w192	d418	improve economy	boost economy	lit	lit	broke	box	office	records	making
w359	d418	improve economy	boost economy	lit	lit	records	grossing	films	growing	corporate
w280	d418	improve economy	boost economy	lit	lit	gossing	movie	experience	connections	companies
w282	d355	disclose report	leak report	met	lit	expected	believe	opinion	classed	canvassing
w3	d355	disclose report	leak report	met	lit	issues	list	asked	differences	opinion
w271	d355	disclose report	leak report	met	lit	list	faction	opinion	elections	support
w103	d355	disclose report	leak report	met	lit	asked	she	said	she	said
w315	d355	disclose report	leak report	met	lit	list	faction	opinion	elections	support
w144	d355	disclose report	leak report	met	lit	expected	differences	opinion	issues	she
w263	d355	disclose report	leak report	met	met	not	believe	faction	classed	opinion
w191	d355	disclose report	leak report	met	lit	asked	said	list	canvassing	faction
w192	d355	disclose report	leak report	met	lit	asked	said	there	support	classed
w189	d355	disclose report	leak report	met	lit	asked	she	expected	faction	council
w137	d776	invest money	pour money	lit	lit	was	up	continued	average	official
w1	d776	invest money	pour money	lit	lit	our	we	continued	use	value
w102	d776	invest money	pour money	lit	lit	satisfied	contracts	customer	trading	technology
w271	d776	invest money	pour money	lit	lit	140%	growth	technology	customers	reliable
w113	d776	invest money	pour money	lit	lit	signup	average	growth	commercial	contracts
w103	d776	invest money	pour money	lit	lit	signup	continued	achieve	use	manage
w315	d776	invest money	pour money	lit	lit	customer	growth	official	technology	contracts
w263	d776	invest money	pour money	lit	lit	latest	technology	domestic	customers	customer
w351	d776	invest money	pour money	lit	lit	customer	water-fed	commercial	domestic	contracts
w382	d776	invest money	pour money	lit	lit	growth	staggering	official	technology	contracts
w1	d249	factor affect	factor shape	met	met	part	benchmarking	institution	and	financial
w393	d249	factor affect	factor shape	met	lit	indicators	costs	memorandum	responsibility	benchmarking
w3	d249	factor affect	factor shape	met	lit	financial	indicators	performance	government	performance
w178	d249	factor affect	factor shape	met	lit	performance	indicators	responsibility	governing	benchmarking
w195	d249	factor affect	factor shape	met	lit	terms	under	responsibility	governing	colleges
w129	d249	factor affect	factor shape	met	lit	indicators	memorandum	council	institution	benchmarking
w192	d249	factor affect	factor shape	met	lit	provides	unit	cost	using	networking
w400	d249	factor affect	factor shape	met	lit	indicators	benchmarking	memorandum	governing	body
w140	d249	factor affect	factor shape	met	lit	memorandum	responsibility	performance	benchmarking	seeking
w261	d249	factor affect	factor shape	met	lit	financial	performance	indicators	years	terms
w1	d841	have smile	wear smile	met	lit	church	allowed	us	all	too
w100	d841	have smile	wear smile	met	lit	funeral	sent	cause	crematorium	donations
w51	d841	have smile	wear smile	met	lit	funeral	services	family	flowers	love
w177	d841	have smile	wear smile	met	lit	donations	funeral	service	flowers	desired
w144	d841	have smile	wear smile	met	lit	thursday	june	donations	his	aged
w89	d841	have smile	wear smile	met	lit	29-jun	family	donations	wife	hope
w298	d841	have smile	wear smile	met	met	heart	light	hope	love	brave
w350	d841	have smile	wear smile	met	lit	st giles	thursday	june	village hall fund	newark hospital
w287	d841	have smile	wear smile	met	met	light	hope	cope	brave	love
w305	d841	have smile	wear smile	met	lit	funeral	cremation	family	aged	die
w1	d73	manage job	juggle job	met	lit	hailing	from	a	strongly	fact
w288	d73	manage job	juggle job	met	lit	enamoured	background	confesses	hoped	appears
w198	d73	manage job	juggle job	met	lit	father	career	academic	student	course
w3	d73	manage job	juggle job	met	lit	career	academic	background	student	website
w184	d73	manage job	juggle job	met	met	enamoured	hailing	training	caffeine-fuelled	proposed
w89	d73	manage job	juggle job	met	met	enamoured	proposed	loved	hoped	background
w129	d73	manage job	juggle job	met	lit	father	academic	photograph	university	training
w298	d73	manage job	juggle job	met	lit	career	academic	school	university	training
w182	d73	manage job	juggle job	met	lit	law	professor	career	academic	background
w139	d73	manage job	juggle job	met	lit	father	career	academic	university	course
w142	d544	mess show	mess reflect	lit	met	pandering	admitting	mistake	shots	buck
w1	d544	mess show	mess reflect	lit	lit	he	got	caught	had	to
w161	d544	mess show	mess reflect	lit	met	hate	mistakes	obama	shots	buck
w125	d544	mess show	mess reflect	lit	lit	pandering	mistake	obama	senator	avoid
w113	d544	mess show	mess reflect	lit	lit	caught	admit	hate	mess	avoid
w186	d544	mess show	mess reflect	lit	met	pass that buck	two easy shots	mess	pandering	admit
w265	d544	mess show	mess reflect	lit	met	pandering	admit	mistakes	buck	shots
w121	d544	mess show	mess reflect	lit	met	caught	mistake	sorry	hate	admit
w175	d544	mess show	mess reflect	lit	met	caught	pass	avoid	admit	sorry
w141	d544	mess show	mess reflect	lit	met	pass	buck	easy	shots	mess
w100	d836	organise production	mount production	met	lit	produce	joining	contact	programme	meetings
w282	d836	organise production	mount production	met	lit	program me	produce	ranging	theater	contact
w299	d836	organise production	mount production	met	lit	plays	future	produce	joining	secretary
w263	d836	organise production	mount production	met	lit	arranged	produce	productions	future	contact
w296	d836	organise production	mount production	met	lit	programme	produce	occasional	joining	secretary
w191	d836	organise production	mount production	met	lit	full	varied	produce	year	contact
w153	d836	organise production	mount production	met	lit	which	produce	plays	classic	community
w447	d836	organise production	mount production	met	lit	programme	produced	joining	contact	come
w154	d836	organise production	mount production	met	lit	programme	productions	secretary	meetings	community
w194	d836	organise production	mount production	met	lit	programme	productions	meetings	youth	theatre
w1	d595	reject past	disown past	met	lit	born	diversity	unclear	minority	extreme
w176	d595	reject past	disown past	met	met	diversity	extremes	overlooking	inquisition	whydunit
w111	d595	reject past	disown past	met	met	aren't	all	living	question	limited
w3	d595	reject past	disown past	met	met	arent	we	understand	essentially	oblivious
w104	d595	reject past	disown past	met	met	however	unexposed	question	inquisition	core
w159	d595	reject past	disown past	met	met	spectrum	extremes	whydunits	bound	oblivious
w130	d595	reject past	disown past	met	met	spectrum	extremes	overlooking	question	answered
w164	d595	reject past	disown past	met	lit	born	realize	around	despite	extremes
w448	d595	reject past	disown past	met	lit	minority	majority	societies	ethnicity	gender
w136	d595	reject past	disown past	met	met	whydunits	individual	oblivious	unclear	extreme
w142	d955	sell drug	push drug	met	met	rolled	sick	elite	pimping	happily
w1	d955	sell drug	push drug	met	lit	can	how	many	would	found
w288	d955	sell drug	push drug	met	met	rolled	thoughtful	sick	better	scary
w101	d955	sell drug	push drug	met	met	rolled	thoughts	sick	care	better
w181	d955	sell drug	push drug	met	met	imagine	thoughtful	bring	it	down
w187	d955	sell drug	push drug	met	lit	can	what	is	should	won't
w198	d955	sell drug	push drug	met	lit	speaking	society	better	world	community
w3	d955	sell drug	push drug	met	met	imagine	would	message	probably	bring
