DiscourseId	Expression.Lit	Expression.Met	Original.Expression	Discourse.MetLit	Abstr.all	Abstr.N	Abstr.V	Abstr.ADJ	Emotionality	Emotion	List.Words
d415	sell drug	push drug	lit	lit	3.16	4.01	2.82	1.69	2.26	Joy	['responsible', 'surveillance', 'improvements', 'pay', 'parked', 'camera', 'cctv', 'local', 'melbourne', 'area', 'the', 'council', 'why', 'has', 'been', 'surveillance', 'street', 'camera', 'drugs', 'residents', 'installed', 'degrading', 'properties', 'pay', 'improvements', 'responsible', 'installed', 'properties', 'permits', 'work', 'responsible', 'installed', 'seen', 'camera', 'parked', 'street', 'residents', 'properties', 'parking', 'improvements', 'delivery boys', 'prostitutes', 'druggies', 'open all hours', 'downgrade', 'melbourne street', 'downgrade', 'standard', 'parking', 'delivery boys']
d799	solve problem	attack problem	lit	lit	3.07	4.77	2.43	2.41	2.38	Joy	['regards', 'with', 'blood', 'remember', 'seek', 'experiences', 'parents', 'doctor', 'banks', 'blood', 'services', 'affordable', 'banks', 'upfront', 'cost', 'conscious', 'that', 'the', 'upfront', 'cost', 'private', 'doctor', 'selecting', 'difficult', 'conscious', 'blood', 'bank', 'private', 'their', 'services', 'private', 'cord', 'blood', 'doctor', 'services', 'advise', 'doctor', 'predict', 'future', 'fees', 'experiences', 'predict', 'affordable', 'conscious', 'afford', 'experiences', 'selecting', 'affordable', 'conscious', 'high']
d236	recall feeling	recapture feeling	lit	met	2.8	2.84	3.66	2.01	2.56	Joy	['version', 'vehicle', 'rules', 'part', 'meditating', 'version', 'poetry', 'imaginations', 'stories', 'universe', 'and', 'thus', 'version', 'lake', 'outside', 'vehicle', 'useful', 'wilder', 'soar', 'interesting', 'version', 'poetry', 'imaginations', 'stories', 'myth', 'version', 'imaginations', 'soar', 'wilder', 'memories', 'imagination', 'stories', 'writing', 'connection', 'myth', 'poetry', 'imaginations', 'soar', 'wilder', 'universe', 'soar', 'myth', 'vehicle', 'video', 'connection', 'version', 'myth', 'embodiment', 'memories', 'story']
d287	tension increase	tension mount	met	lit	2.82	2.49	3.47	2.92	2.17	Joy	['but', 'if', 'you', 'like', 'rights', 'law', 'human', 'criminal', 'government', 'private', 'traveller', 'rights', 'houses', 'criminal', 'councils', 'law', 'act', 'human', '600', 'legal', 'law', 'rights', 'government', 'responsibility', 'legal', 'traveller', 'abuse', 'rights', 'closed', 'land', 'traveller', 'abuse', 'rights', 'closed', 'squat', 'law', 'planning', 'live', 'government', 'responsibility', 'rights', 'criminal', 'councils', 'goverments', 'responsibility', 'building', 'forcing', 'passing', 'closed', 'responsibility']
d829	forget trouble	drown trouble	lit	lit	3.41	4.11	2.31	2.16	2.49	Joy	['frequent', 'whether', 'you', 'want', 'shop', 'find', 'shops', 'restaurants', 'bars', 'celebrity', 'shop', 'restaurants', 'bars', 'spot', 'minutes', 'minutes', 'street', 'find', 'known', 'shop', 'relax', 'spot', 'know', 'find', 'shop', 'edinburgh', 'street', 'restaurants', 'celebrity', 'shop', 'minutes', 'restaurants', 'bars', 'celebrity', 'spot', 'house', 'restaurants', 'celebrity', 'lounge', 'famous', 'shop', 'find', 'spot', 'know', 'minutes', 'edinburgh', 'shops', 'william', 'bar', 'famous']
d975	pose question	frame question	lit	lit	2.87	3.04	3.47	2.48	2.2	Joy	['international', 'weapons', 'convention', '2001', 'quintessential', 'further', 'laws', 'export', 'murdering', 'year', 'pact', 'quintessential', 'applied', 'applying', 'projection', 'international', 'un', 'convention', 'united', 'nations', 'refused', 'against', 'pact', 'convention', 'stopped', 'laws', 'murdering', 'pact', 'weapons', 'terrorist', 'it', 'further', 'refused', 'to', 'sign', 'sign', 'laws', 'un', 'convention', 'book', 'applying', 'before', 'export', 'murdering', 'ways', 'rogue', 'state', 'murdering', 'covenant', 'torture']
d508	instill doubt	sow doubt	met	lit	3.13	3.9	2.39	2.26	2.12	Joy	['the', 'president', 'argued', 'lines', 'available', 'argued', 'provided', 'using', 'including', 'example', 'stem-cell', 'august', 'mooney', 'scientists', 'president', 'argued', 'funding', 'conduct', 'congratulate', 'statements', 'president', 'argued', 'scientists', 'american', 'society', 'president', 'including', 'develop', 'stem', 'funding', 'compromised', 'promised', 'fails', 'congratulate', 'argument', 'president', 'conduct', 'work', 'lines', 'fails', 'scientists', 'note', 'arguments', 'republicans', 'develop', 'president', 'argued', 'scientists', 'federal', 'funding']
d419	invest money	pour money	lit	lit	3.01	3.46	2.84	2.06	1.95	Joy	"['extension', 'but', 'fears', ""isn't"", 'a', 'securing', 'fears', 'continues', 'hopeful', 'contract', 'firm', 'contract', 'extension', 'spending', 'national', 'securing', 'project', 'access', 'dependant', 'crisis', 'firm', 'contract', 'project', 'farm', 'delayed', 'tracks', 'and', 'farm', 'roads', 'closed', 'firm', 'securing', 'l100,000', 'extension', 'project', '£100,000', 'hexham', 'hamlets', 'pessimistic', 'national trust', 'dependent', 'delayed', 'access', 'hamlets', 'roads', 'firm', 'securing', 'contract', 'carefully', 'closed']"
d899	painting represent	painting capture	lit	lit	3.2	3.56	2.57	2.66	2.4	Joy	['occastion', 'subject', 'colour', 'fruit', 'matter', 'media', 'matter', 'life', 'fruit', 'china', 'used', 'subject', 'is', 'cases', 'matter', 'size', 'work', 'style', 'subject', 'matter', 'subject', 'incorporating', 'traditional', 'style', 'present', 'painting', 'fruit', 'matter', 'flowers', 'media', 'mixed', 'pastel', 'subject', 'matter', 'painting', 'pastel', 'gouache', 'subject', 'traditional', 'painting', 'matter', 'fruit', 'flowers', 'style', 'focus', 'occasion', 'usually', 'normally', 'traditional', 'focus']
d455	sell drug	push drug	lit	lit	3.72	4.12	3.35	3.08	2.1	Joy	['liverpool', 'drug', 'meets', 'supply', 'mobile phone', 'year', 'old', 'dealer', 'teenage', 'sold', 'sold', 'reports', 'claimed', 'drive', 'meets', 'liverpool', 'daily', 'post', 'prosecuting', 'working', 'teenager', 'drug', 'sold', 'gang', 'prosecuting', 'drug', 'police', 'court', 'prosecuting', 'mobile', 'court', 'claimed', 'arranged', 'contacted', 'andrew', 'mold', 'supply', 'refused', 'drugs', 'boy', 'reports', 'sold', 'heard', 'claimed', 'drive', 'post', 'court', 'drive', 'prosecuting', 'contacted']
d513	misinterpret word	twist word	lit	lit	2.91	3.53	2.53	-	2.58	Joy	['how', 'always', 'you', 'never', 'congratulations', 'communication', 'skills', 'book', 'notice', 'frustrated', 'good', 'want', 'misunderstood', 'frustrated', 'congratulations', 'how', 'misunderstood', 'congratulations', 'dont', 'however', 'skills', 'want', 'misunderstood', 'often', 'notice', 'communication', 'skills', 'misunderstood', 'frustrated', 'congratulations', 'communication', 'misunderstood', 'frustrated', 'people', 'notice', 'often', 'people', 'taking', 'communication', 'misunderstood', 'communication skill', 'never misunderstood', 'congratulations', 'however', 'frustrated by people', 'communication', 'book', 'misunderstood', 'you', 'us']
d654	pose question	frame question	lit	lit	3.14	3.91	3.12	2.04	2.25	Joy	['independent', 'techniques', 'exhibiting', 'work', 'backgrounds', 'a', 'group', 'in', 'issues', 'the', 'university', 'saturday', 'sunday', 'gallery', 'backgrounds', 'exhibiting', 'work', 'saturday', 'sunday', 'photofusion', 'exhibiting', 'drawn', 'addressing', 'deconstructed', 'establish', 'mas', 'postgraduate', 'diplomas', 'university', 'exhibiting', 'group', 'exhibiting', 'techniques', 'presentation', 'dialogue', 'exhibiting', 'work', 'addressing', 'issues', 'deconstructed', 'artists', 'exhibiting', 'work', 'backgrounds', 'addressing', 'run', 'drawn', 'deconstructed', 'dialogue', 'aim']
d804	solve problem	attack problem	lit	lit	3.08	3.37	3.24	2.18	2.13	Joy	['station', 'music', 'receiver', 'sound', 'antenna', 'the', 'only', 'can', 'hear', 'signal', 'redirect', 'change', 'station', 'follow', 'suggestion', 'mentioned', 'campaign', 'procedure', 'specific', 'reciever', 'only', 'automatically', 'starts', 'hear', 'again', 'hear', 'antenna', 'signal', 'receiver', 'data', 'hear', 'sound/music', 'antenna', 'signal', 'data rate', 'antenna', 'signal', 'procedure', 'specify', 'suggestion', 'search', 'retuning', 'follow', 'procedure', 'rate', 'must', 'procedue', 'follow', 'specify', 'redirect']
d814	organise production	mount production	met	lit	2.7	3.1	2.23	2.49	2.17	Joy	['founding', 'a', 'strong', 'are', 'rehearsed', 'founding', 'members', 'influence', 'advocacy', 'refugee', 'campaigns', 'australia', 'involvement', 'advocacy', 'asylum', 'founding', 'members', 'collective', 'response', 'preformance', 'community', 'refugees', 'advocacy', 'campaigns', 'asylum', 'collective', 'these', 'rehearsed', 'their', 'response', 'founding', 'influence', 'networks', 'refugees', 'testimonies', 'members', 'wanted', 'use', 'performing', 'are', 'rehearsed', 'campaigns', 'lobbying', 'asylum', 'seekers', 'community', 'humanitarian', 'campaigns', 'audiences', 'testimonies']
d674	moon appear	moon peep	met	met	2.38	2.57	2.83	1.94	2.68	Joy	['dream', 'harmoniously', 'impressions', 'hemicycle', 'confound', 'us', 'memory', 'dream', 'beautifully', 'charming', 'the', 'federal', 'and', 'they', 'mingle', 'dreams', 'memory', 'harmoniously', 'impressions', 'strangely', 'memory', 'impressions', 'dreams', 'absolution', 'naiads', 'mingle', 'among', 'leave', 'both', 'themselves', 'litery', 'eccentric', 'erratic', 'odd', 'outlandish', 'italianisms', 'dream', 'realities', 'absurd', 'impressions', 'memory', 'art', 'genial', 'prodigious', 'fantastic', 'faded', 'memory', 'dream', 'absurd', 'harmoniously']
d592	distinction disappear	distinction blur	lit	lit	2.79	3.29	3.04	1.98	2.05	Joy	['texts', 'london', 'indicates', 'pronoun', 'governs', 'auchinleck ms', 'before chaucer', 'sche and hye', 'clause', 'noble garment', 'the', 'texts', 'copied', 'in', 'london', 'snapshot', 'old-fashioned', 'subtly', 'distinctive', 'systematic', 'snapshot', 'governs', 'subtly', 'language', 'passage', 'copied', 'snapshot', 'language', 'analysis', 'systematic', 'texts', 'chaucer', 'mss', 'passage', 'analysis', 'useful', 'snapshot', 'language', 'observed', 'pronoun', 'instance', 'form', 'verb', 'riche', 'passage', 'useful', 'alalysis', 'occurrences', 'after', 'give']
d732	address question	tackle question	met	lit	2.75	3.34	3.34	1.82	2.12	Joy	['height', '3ft', 'typical', 'engineering', 'precisely', 'practice', 'typical', 'simply', 'able', 'precisely', 'in', 'at', 'each', 'of', 'order', 'drop hammer', '3 ft', 'weight', 'height', 'parts', 'does', 'not', 'differ', 'convenient', 'though', 'practice', 'convenient', 'engineering', 'question', 'rephrase', 'height', 'drop', 'hammer', 'engineering', 'precisely', 'each', 'blow', 'simply', 'looking', 'question', 'practice', 'engineering', 'question', 'weight', 'energy', 'height', 'drop', 'convenient', 'simply', 'rephrase']
d367	fire destroy	fire devour	lit	lit	3.39	3.83	2.89	-	2.35	Joy	['home', 'window', 'depicts', 'marriage', 'damaged', 'the', 'south', 'transept', 'to', 'king', 'window', 'depicts', 'sunflower', 'panels', 'marraige', 'signifies', 'centre', 'marriage', 'transept', 'york', 'depicts', 'containing', 'signifies', 'marriage', 'damaged', 'south', 'the', 'transept', 'is', 'home', '24 panels', 'signifies', 'window', 'centre', 'lightening', 'war', 'henry', '1486', 'transept', '1984', 'window', 'depicts', 'containing', 'damaged', 'cause', 'window', 'depicts', 'damaged', 'fire', 'cause']
d424	colour match	colour harmonise	lit	lit	2.55	2.77	3.13	2.2	2.39	Joy	['detailed', 'information', 'ask', 'need', 'existing', 'see', 'the', 'detailed', 'version', 'for', 'detailed', 'information', 'smaller', 'editing', 'existing', 'see', 'detailed', 'information', 'quote', 'upgrading', 'detailed', 'information', 'quote', 'tasks', 'version', 'see', 'information', 'photo', 'image', 'sharpening', 'version', 'detailed', 'copy-editing', 'quote', 'sharpening', 'see', 'detailed', 'version', 'information', 'existing', 'information', 'detailed', 'images', 'existing', 'qoute', 'detailed', 'upgrading', 'existing', 'ask', 'information']
d660	make remark	throw remark	met	met	2.88	3.01	2.62	3.2	2.3	Joy	['that', 'proofs', 'that', 'she', 'herself', 'rubbish', 'stand up', 'respect', 'blame', 'keep it inside', 'rubbish', 'grammar', 'blame', 'fault', 'argument', 'argument', 'respect', 'learn', 'proof', 'answer', 'proofs', 'blame', 'argument', 'rubbish', 'school', 'stand', 'close', 'rubbish', 'posting', 'fault', 'answer', 'proofs', 'fault', 'said', 'argument', 'think', 'concept', 'means', 'argument', 'school', 'sier', 'guild', 'rubish', 'concept', 'greetings', 'fault', 'against', 'behalf', 'eludes', 'respect']
d140	result appear	result emerge	lit	lit	2.61	2.91	2.34	1.92	2.25	Joy	['of', 'all', 'the', 'major', 'that', 'search engine', 'advantages', 'natural', 'essential', 'strategy', 'google', 'paid', 'encompass', 'page', 'bid', 'effective', 'strategy', 'broader', 'relevancy', 'conversion', 'engine', 'strategy', 'business', 'reasons', 'results', 'search', 'engine', 'marketing', 'advertising', 'paid', 'strategy', 'is', 'search', 'listing', 'acquire', 'paid', 'search', 'relevancy', 'conversion', 'google', 'effective', 'strategy', 'leverages', 'encompass', 'opportunities', 'effective', 'marketing', 'strategy', 'leverages', 'advantages']
d960	cause excitement	stir excitement	lit	lit	3.81	4.69	3.19	2.41	2.87	Joy	['photo', 'adventures', 'families', 'children', 'rabbit', 'check', 'been', 'to', 'the', 'like', 'album', 'photo', 'pictures', 'beach', 'lake', 'adventures', 'friends', 'nursery', 'parents', 'rabbit', 'check', 'see', 'volunteer', 'look', 'nursery', 'check', 'beach', 'nursery', 'rabbit', 'pig', 'photo', 'album', 'volunteer', 'busy', 'check', 'photo', 'album', 'families', 'nursery', 'volunteer', 'just', 'like', 'we', 'would', 'adventures', 'pictures', 'zoo', 'beaches', 'adventure', 'pre-school']
d818	instill life	breathe life	met	lit	3.33	3.67	2.51	3.47	1.96	Joy	['connection', 'configuration', 'input', 'terminal', 'setup', 'single', 'two', 'subs', 'used', 'stereo', 'speaker', 'red', 'yellow', 'cables', 'setup', 'used', 'follows', 'connected', 'depending', 'addition', 'speaker', 'connection', 'setup', 'cable', 'common', 'configuration', 'often', 'wire', 'connected', 'terminal', 'configuration', 'mode', 'setup', 'wire', 'cable', 'used', 'connecting', 'are', 'placed', 'have', 'configuration', 'wires', 'connected', 'terminal', 'speaker', 'configuration', 'connected', 'depending', 'addition', 'enhances']
d968	drink alcohol	abuse alcohol	met	lit	3.17	3.51	2.33	2.12	2.15	Joy	['this', 'seen', 'congressive', 'possible', 'failure', 'population-based', 'survey', 'data', 'cases', 'pneumococcal', 'surveillance', 'collection', 'data', 'disease', 'rates', 'population', 'based', 'survey', 'collection', 'data', 'population', 'survey', 'surveillance', 'data', 'rates', 'population-based', 'survey', 'congestive', 'incidence', 'invasive', 'survey', 'ranged', 'were', 'seen', 'resulted', 'population-based', 'surveillance', 'data', 'invasive', 'disease', 'survey', 'surveillance', 'disease', 'incidence', 'fatality', 'data', 'cases', 'incidence', 'resulted', 'case-fatality']
d885	stimulate debate	fuel debate	met	lit	2.84	3.0	2.46	-	2.16	Joy	['oil', 'payment', 'control', 'companies', 'governments', 'its', 'twi', 'million', 'per', 'day', 'possibility', 'prove', 'sales', 'governments', 'sanctions', 'violation', 'oil', 'sales', 'payment', 'countries', 'analysts', 'customers', 'payment', 'control', 'government', 'violation', 'possibility', 'analysts', 'sanctions', 'sales', 'smaller', 'lesser', 'violation', 'if', 'little-known', 'december', 'surcharge', 'violation', 'action', 'analysts', 'governments', 'analysts', 'sanctions', 'disruptions', 'enlisted', 'paying', 'surcharge', 'iraq', 'oil', 'countries']
d26	pose question	frame question	met	lit	2.19	2.18	2.86	2.07	2.43	Joy	['performance', 'critical', 'evaluative', 'students', 'research', 'through', 'the', 'programme', 'students', 'current', 'gain', 'methods', 'knowledge', 'work', 'develops', 'critical', 'awareness', 'comprehensive', 'understanding', 'students', 'awareness', 'theory', 'understanding', 'techniques', 'methods', 'programme', 'comparative', 'comprehensive', 'research', 'skills', 'programme', 'critical', 'history', 'techniques', 'methods', 'critical', 'awareness', 'comprehensive', 'understanding', 'research', 'critical', 'scholarship', 'comparative', 'theory', 'history', 'programme', 'awareness', 'students', 'methodologies', 'resources']
d618	get disease	catch disease	met	lit	3.71	4.3	-	3.21	2.81	Joy	"['canine', 'psychologist', 'health', 'immunisations', 'risks', 'baby', 'safe', 'psychologist', 'risks', 'immunisations', 'but', 'safe', 'psychologist', 'minimal', 'immunisations', 'safe', 'animals', 'newborn', 'risks', 'minimal', 'animals', 'newborn', 'immunizations', 'health', 'risk', 'baby', 'safe', 'animals', 'health', 'immunisations', 'baby', 'safe', 'psychologist', 'risks', 'fine', 'it is', 'psychologist', 'says', 'should be fine', ""we can't"", 'baby', 'newborn', 'psychologist', 'health', 'immunizations', 'animals', 'safe', 'child', 'dog', 'fine']"
d422	experience freedom	taste freedom	lit	lit	2.96	3.46	3.29	2.08	2.26	Joy	['certain', 'history', 'relived', 'encounter', 'during', 'for', 'before', 'that', 'came', 'from', 'previous', 'verses', 'chapter', 'history', 'acts', 'certain', 'eat', 'come', 'cheer', 'standing', 'withdrew', 'separated', 'dissembled', 'looked', 'cheer', 'certain', 'eat', 'fearing', 'history', 'delighted', 'circumcision', 'dissimulation', 'relived', 'ministry', 'encounter', 'gentiles', 'himself', 'circumcision', 'encounter', 'ministry', 'gentiles', 'circumcision', 'jews', 'verses', 'ministry', 'fearing', 'circumcision', 'dissembled', 'atta', 'boy']
