WorkerId	DiscourseId	Expression.Lit	Expression.Met	Original.Expression	Category.MetLit
w15	d287	tension increase	tension mount	met	4
w25	d287	tension increase	tension mount	met	2
w30	d287	tension increase	tension mount	met	4
w36	d287	tension increase	tension mount	met	3
w2	d287	tension increase	tension mount	met	6
w29	d287	tension increase	tension mount	met	1
w24	d287	tension increase	tension mount	met	4
w17	d287	tension increase	tension mount	met	4
w42	d287	tension increase	tension mount	met	4
w40	d287	tension increase	tension mount	met	3
w74	d288	sell drug	push drug	lit	3
w76	d288	sell drug	push drug	lit	2
w2	d288	sell drug	push drug	lit	6
w43	d288	sell drug	push drug	lit	2
w40	d288	sell drug	push drug	lit	4
w25	d288	sell drug	push drug	lit	4
w47	d288	sell drug	push drug	lit	1
w4	d288	sell drug	push drug	lit	6
w30	d288	sell drug	push drug	lit	4
w24	d288	sell drug	push drug	lit	4
w17	d288	sell drug	push drug	lit	3
w29	d288	sell drug	push drug	lit	1
w42	d288	sell drug	push drug	lit	4
w15	d288	sell drug	push drug	lit	3
w72	d288	sell drug	push drug	lit	1
w40	d289	have smile	wear smile	met	4
w24	d289	have smile	wear smile	met	3
w74	d289	have smile	wear smile	met	6
w17	d289	have smile	wear smile	met	6
w47	d289	have smile	wear smile	met	1
w42	d289	have smile	wear smile	met	4
w25	d289	have smile	wear smile	met	6
w36	d289	have smile	wear smile	met	5
w76	d289	have smile	wear smile	met	5
w2	d289	have smile	wear smile	met	4
w4	d289	have smile	wear smile	met	3
w29	d289	have smile	wear smile	met	5
w15	d289	have smile	wear smile	met	4
w72	d289	have smile	wear smile	met	4
w30	d289	have smile	wear smile	met	3
w24	d290	stimulate debate	fuel debate	met	5
w43	d290	stimulate debate	fuel debate	met	2
w74	d290	stimulate debate	fuel debate	met	3
w17	d290	stimulate debate	fuel debate	met	5
w40	d290	stimulate debate	fuel debate	met	4
w2	d290	stimulate debate	fuel debate	met	6
w72	d290	stimulate debate	fuel debate	met	2
w4	d290	stimulate debate	fuel debate	met	3
w47	d290	stimulate debate	fuel debate	met	3
w15	d290	stimulate debate	fuel debate	met	4
w76	d290	stimulate debate	fuel debate	met	5
w30	d290	stimulate debate	fuel debate	met	5
w29	d290	stimulate debate	fuel debate	met	1
w42	d290	stimulate debate	fuel debate	met	3
w25	d290	stimulate debate	fuel debate	met	4
w47	d291	painting represent	painting capture	lit	1
w4	d291	painting represent	painting capture	lit	2
w15	d291	painting represent	painting capture	lit	4
w24	d291	painting represent	painting capture	lit	4
w17	d291	painting represent	painting capture	lit	3
w40	d291	painting represent	painting capture	lit	4
w2	d291	painting represent	painting capture	lit	6
w29	d291	painting represent	painting capture	lit	4
w42	d291	painting represent	painting capture	lit	3
w74	d291	painting represent	painting capture	lit	4
w25	d291	painting represent	painting capture	lit	5
w72	d291	painting represent	painting capture	lit	2
w76	d291	painting represent	painting capture	lit	1
w30	d291	painting represent	painting capture	lit	4
w43	d291	painting represent	painting capture	lit	2
w17	d292	get disease	catch disease	met	6
w74	d292	get disease	catch disease	met	3
w40	d292	get disease	catch disease	met	4
w42	d292	get disease	catch disease	met	3
w47	d292	get disease	catch disease	met	3
w76	d292	get disease	catch disease	met	3
w43	d292	get disease	catch disease	met	4
w2	d292	get disease	catch disease	met	5
w36	d292	get disease	catch disease	met	6
w24	d292	get disease	catch disease	met	3
w30	d292	get disease	catch disease	met	5
w29	d292	get disease	catch disease	met	3
w15	d292	get disease	catch disease	met	4
w25	d292	get disease	catch disease	met	4
w72	d292	get disease	catch disease	met	1
w4	d293	organise production	mount production	lit	3
w24	d293	organise production	mount production	lit	3
w17	d293	organise production	mount production	lit	4
w36	d293	organise production	mount production	lit	1
w15	d293	organise production	mount production	lit	4
w74	d293	organise production	mount production	lit	3
w30	d293	organise production	mount production	lit	4
w76	d293	organise production	mount production	lit	5
w25	d293	organise production	mount production	lit	5
w29	d293	organise production	mount production	lit	3
w40	d293	organise production	mount production	lit	3
w2	d293	organise production	mount production	lit	4
w42	d293	organise production	mount production	lit	3
w72	d293	organise production	mount production	lit	1
w47	d293	organise production	mount production	lit	1
w74	d294	distinction disappear	distinction blur	met	1
w2	d294	distinction disappear	distinction blur	met	5
w29	d294	distinction disappear	distinction blur	met	1
w24	d294	distinction disappear	distinction blur	met	5
w47	d294	distinction disappear	distinction blur	met	1
w40	d294	distinction disappear	distinction blur	met	5
w76	d294	distinction disappear	distinction blur	met	2
w72	d294	distinction disappear	distinction blur	met	1
w15	d294	distinction disappear	distinction blur	met	3
w43	d294	distinction disappear	distinction blur	met	2
w30	d294	distinction disappear	distinction blur	met	3
w42	d294	distinction disappear	distinction blur	met	3
w17	d294	distinction disappear	distinction blur	met	5
w4	d294	distinction disappear	distinction blur	met	3
w25	d294	distinction disappear	distinction blur	met	5
w24	d295	solve problem	attack problem	met	5
w17	d295	solve problem	attack problem	met	6
w40	d295	solve problem	attack problem	met	3
w36	d295	solve problem	attack problem	met	6
w76	d295	solve problem	attack problem	met	2
w42	d295	solve problem	attack problem	met	3
w74	d295	solve problem	attack problem	met	3
w72	d295	solve problem	attack problem	met	1
w15	d295	solve problem	attack problem	met	4
w25	d295	solve problem	attack problem	met	4
w30	d295	solve problem	attack problem	met	6
w29	d295	solve problem	attack problem	met	1
w47	d295	solve problem	attack problem	met	2
w2	d295	solve problem	attack problem	met	5
w4	d295	solve problem	attack problem	met	6
w4	d296	view represent	view reflect	met	6
w74	d296	view represent	view reflect	met	2
w43	d296	view represent	view reflect	met	2
w47	d296	view represent	view reflect	met	1
w40	d296	view represent	view reflect	met	4
w25	d296	view represent	view reflect	met	2
w17	d296	view represent	view reflect	met	3
w15	d296	view represent	view reflect	met	4
w29	d296	view represent	view reflect	met	1
w30	d296	view represent	view reflect	met	3
w24	d296	view represent	view reflect	met	5
w42	d296	view represent	view reflect	met	4
w72	d296	view represent	view reflect	met	1
w76	d296	view represent	view reflect	met	1
w2	d296	view represent	view reflect	met	6
w30	d297	read book	devour book	met	4
w40	d297	read book	devour book	met	4
w24	d297	read book	devour book	met	5
w42	d297	read book	devour book	met	3
w17	d297	read book	devour book	met	5
w72	d297	read book	devour book	met	1
w29	d297	read book	devour book	met	1
w47	d297	read book	devour book	met	2
w15	d297	read book	devour book	met	2
w43	d297	read book	devour book	met	2
w4	d297	read book	devour book	met	3
w76	d297	read book	devour book	met	2
w74	d297	read book	devour book	met	4
w25	d297	read book	devour book	met	4
w2	d297	read book	devour book	met	5
w74	d298	reject past	disown past	met	3
w17	d298	reject past	disown past	met	5
w72	d298	reject past	disown past	met	3
w47	d298	reject past	disown past	met	1
w42	d298	reject past	disown past	met	4
w76	d298	reject past	disown past	met	5
w24	d298	reject past	disown past	met	3
w4	d298	reject past	disown past	met	3
w25	d298	reject past	disown past	met	4
w2	d298	reject past	disown past	met	5
w30	d298	reject past	disown past	met	5
w40	d298	reject past	disown past	met	4
w15	d298	reject past	disown past	met	3
w43	d298	reject past	disown past	met	2
w29	d298	reject past	disown past	met	4
w30	d299	disclose report	leak report	met	4
w74	d299	disclose report	leak report	met	5
w36	d299	disclose report	leak report	met	2
w72	d299	disclose report	leak report	met	2
w15	d299	disclose report	leak report	met	3
w2	d299	disclose report	leak report	met	5
w42	d299	disclose report	leak report	met	4
w25	d299	disclose report	leak report	met	2
w24	d299	disclose report	leak report	met	4
w4	d299	disclose report	leak report	met	2
w47	d299	disclose report	leak report	met	1
w40	d299	disclose report	leak report	met	4
w17	d299	disclose report	leak report	met	2
w76	d299	disclose report	leak report	met	3
w29	d299	disclose report	leak report	met	1
w2	d300	end agreement	break agreement	met	4
w72	d300	end agreement	break agreement	met	1
w17	d300	end agreement	break agreement	met	4
w4	d300	end agreement	break agreement	met	3
w40	d300	end agreement	break agreement	met	4
w36	d300	end agreement	break agreement	met	1
w24	d300	end agreement	break agreement	met	6
w15	d300	end agreement	break agreement	met	2
w29	d300	end agreement	break agreement	met	2
w47	d300	end agreement	break agreement	met	2
w74	d300	end agreement	break agreement	met	3
w25	d300	end agreement	break agreement	met	5
w30	d300	end agreement	break agreement	met	4
w76	d300	end agreement	break agreement	met	2
w42	d300	end agreement	break agreement	met	4
w47	d301	affect judgement	colour judgement	lit	1
w77	d301	affect judgement	colour judgement	lit	4
w42	d301	affect judgement	colour judgement	lit	4
w72	d301	affect judgement	colour judgement	lit	1
w4	d301	affect judgement	colour judgement	lit	2
w2	d301	affect judgement	colour judgement	lit	5
w25	d301	affect judgement	colour judgement	lit	5
w28	d301	affect judgement	colour judgement	lit	1
w15	d301	affect judgement	colour judgement	lit	3
w17	d301	affect judgement	colour judgement	lit	4
w24	d301	affect judgement	colour judgement	lit	4
w29	d301	affect judgement	colour judgement	lit	5
w74	d301	affect judgement	colour judgement	lit	3
w30	d301	affect judgement	colour judgement	lit	5
w40	d301	affect judgement	colour judgement	lit	4
w2	d302	make remark	throw remark	lit	6
w25	d302	make remark	throw remark	lit	2
w24	d302	make remark	throw remark	lit	5
w4	d302	make remark	throw remark	lit	3
w40	d302	make remark	throw remark	lit	4
w17	d302	make remark	throw remark	lit	4
w72	d302	make remark	throw remark	lit	1
w77	d302	make remark	throw remark	lit	2
w15	d302	make remark	throw remark	lit	3
w74	d302	make remark	throw remark	lit	3
w47	d302	make remark	throw remark	lit	1
w28	d302	make remark	throw remark	lit	2
w29	d302	make remark	throw remark	lit	1
w42	d302	make remark	throw remark	lit	3
w30	d302	make remark	throw remark	lit	2
w17	d303	painting represent	painting capture	lit	3
w29	d303	painting represent	painting capture	lit	5
w15	d303	painting represent	painting capture	lit	4
w30	d303	painting represent	painting capture	lit	5
w2	d303	painting represent	painting capture	lit	4
w40	d303	painting represent	painting capture	lit	4
w24	d303	painting represent	painting capture	lit	5
w42	d303	painting represent	painting capture	lit	4
w72	d303	painting represent	painting capture	lit	1
w74	d303	painting represent	painting capture	lit	5
w28	d303	painting represent	painting capture	lit	4
w25	d303	painting represent	painting capture	lit	3
w47	d303	painting represent	painting capture	lit	1
w43	d303	painting represent	painting capture	lit	2
w77	d303	painting represent	painting capture	lit	4
w77	d304	distinction disappear	distinction blur	lit	4
w42	d304	distinction disappear	distinction blur	lit	4
w17	d304	distinction disappear	distinction blur	lit	4
w4	d304	distinction disappear	distinction blur	lit	1
w25	d304	distinction disappear	distinction blur	lit	4
w74	d304	distinction disappear	distinction blur	lit	6
w30	d304	distinction disappear	distinction blur	lit	4
w78	d304	distinction disappear	distinction blur	lit	5
w47	d304	distinction disappear	distinction blur	lit	1
w72	d304	distinction disappear	distinction blur	lit	1
w28	d304	distinction disappear	distinction blur	lit	5
w29	d304	distinction disappear	distinction blur	lit	1
w40	d304	distinction disappear	distinction blur	lit	4
w2	d304	distinction disappear	distinction blur	lit	4
w15	d304	distinction disappear	distinction blur	lit	4
w2	d305	have smile	wear smile	met	4
w72	d305	have smile	wear smile	met	2
w29	d305	have smile	wear smile	met	3
w74	d305	have smile	wear smile	met	5
w15	d305	have smile	wear smile	met	4
w17	d305	have smile	wear smile	met	5
w4	d305	have smile	wear smile	met	3
w24	d305	have smile	wear smile	met	4
w42	d305	have smile	wear smile	met	4
w77	d305	have smile	wear smile	met	4
w25	d305	have smile	wear smile	met	4
w47	d305	have smile	wear smile	met	1
w28	d305	have smile	wear smile	met	4
w40	d305	have smile	wear smile	met	3
w30	d305	have smile	wear smile	met	5
w24	d306	moon appear	moon peep	met	4
w40	d306	moon appear	moon peep	met	4
w15	d306	moon appear	moon peep	met	4
w30	d306	moon appear	moon peep	met	5
w43	d306	moon appear	moon peep	met	3
w4	d306	moon appear	moon peep	met	1
w77	d306	moon appear	moon peep	met	5
w25	d306	moon appear	moon peep	met	2
w2	d306	moon appear	moon peep	met	4
w28	d306	moon appear	moon peep	met	5
w17	d306	moon appear	moon peep	met	4
w72	d306	moon appear	moon peep	met	2
w47	d306	moon appear	moon peep	met	1
w74	d306	moon appear	moon peep	met	5
w29	d306	moon appear	moon peep	met	4
w40	d307	understand meaning	grasp meaning	lit	3
w42	d307	understand meaning	grasp meaning	lit	5
w29	d307	understand meaning	grasp meaning	lit	4
w47	d307	understand meaning	grasp meaning	lit	1
w77	d307	understand meaning	grasp meaning	lit	5
w72	d307	understand meaning	grasp meaning	lit	2
w2	d307	understand meaning	grasp meaning	lit	5
w4	d307	understand meaning	grasp meaning	lit	3
w28	d307	understand meaning	grasp meaning	lit	5
w17	d307	understand meaning	grasp meaning	lit	2
w24	d307	understand meaning	grasp meaning	lit	3
w30	d307	understand meaning	grasp meaning	lit	4
w15	d307	understand meaning	grasp meaning	lit	3
w74	d307	understand meaning	grasp meaning	lit	4
w25	d307	understand meaning	grasp meaning	lit	3
w47	d308	result appear	result emerge	lit	1
w42	d308	result appear	result emerge	lit	3
w72	d308	result appear	result emerge	lit	1
w40	d308	result appear	result emerge	lit	4
w74	d308	result appear	result emerge	lit	4
w29	d308	result appear	result emerge	lit	1
w24	d308	result appear	result emerge	lit	3
w2	d308	result appear	result emerge	lit	4
w77	d308	result appear	result emerge	lit	1
w17	d308	result appear	result emerge	lit	5
w25	d308	result appear	result emerge	lit	4
w30	d308	result appear	result emerge	lit	5
w4	d308	result appear	result emerge	lit	2
w15	d308	result appear	result emerge	lit	4
w28	d308	result appear	result emerge	lit	4
w25	d309	practise profession	follow profession	met	4
w17	d309	practise profession	follow profession	met	4
w29	d309	practise profession	follow profession	met	3
w4	d309	practise profession	follow profession	met	3
w72	d309	practise profession	follow profession	met	2
w15	d309	practise profession	follow profession	met	4
w24	d309	practise profession	follow profession	met	5
w77	d309	practise profession	follow profession	met	4
w47	d309	practise profession	follow profession	met	1
w30	d309	practise profession	follow profession	met	5
w2	d309	practise profession	follow profession	met	4
w74	d309	practise profession	follow profession	met	3
w28	d309	practise profession	follow profession	met	2
w40	d309	practise profession	follow profession	met	4
w42	d309	practise profession	follow profession	met	4
w2	d310	view represent	view reflect	lit	4
w40	d310	view represent	view reflect	lit	4
w25	d310	view represent	view reflect	lit	4
w77	d310	view represent	view reflect	lit	2
w24	d310	view represent	view reflect	lit	4
